users_id,users_trades_id,users_trades_createdAtDatetime,users_trades_sourceAmount,users_trades_targetAmount,users_trades_tradingFeeAmount,users_trades_pair_id,users_trades_pair_token0_id,users_trades_pair_token0_symbol,users_trades_pair_token1_id,users_trades_pair_token1_symbol
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x0deef0a087490ae7dc35b82be385008769136305efc39fe3caf50af20b1a45dfab000000,2024-02-14 06:15:59,9979815915,658955472361793474480985,1320552048821229407778,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xfd1e91a39350a28b8ca8804f7db5ace066ba2887f94f7483a30db4ba64613901a6000000,2024-02-14 05:36:11,6951154125,462472407036789380747566,926798410895369500497,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x443263dcddc32a4d8b5321746df6bea3d93e86e1d4786614ff22a1da6405cd32b4000000,2024-02-14 05:34:35,1049909793,1312419558930065208019,2630099316493116650,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x7afe488f130308e0d71ea96f65726110b360706c031149ab19b4e9f90b11ea222b000000,2024-02-13 22:01:35,270082588534204569361377,3547298620,7108815,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xa8877557a2a33c5a4364fa90124e07d455f3d9d1e43bb09ce8f4665eb2ecd07504000000,2024-02-13 21:59:23,295064764551459409514790,3989892275,7995777,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xd007a3cbda141884510d887dcd3d57f32222c55770cc1dae0cf387b30c42f16999000000,2024-02-13 21:58:23,247464943573727734253434,3441288208,6896370,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x1f3844d8c5112912607bc617f37493e0114cda60e78e9001e8f6f3c6ee2e7feb56000000,2024-02-13 21:47:35,156457862016382698570363,2244968904,4498936,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0xfb4c00598319103b49bdde96c5e98fedd93ebe29,0x8b7c93034de2e8e372f0d9268e31602760e36e417c35ae93d6e7b38ab80e03d2c1000000,2023-08-07 05:56:23,107000000000000000000,185155021955258730625,371052148206931324,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0xfb4c00598319103b49bdde96c5e98fedd93ebe29,0x5c0224218020b7a107bb2abda0fb29443df7f3e262f2f3b8766f876e3af89b581c010000,2023-08-07 05:49:23,77000000000000000000,141240335185101540771,283046763897999080,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0xfb4c00598319103b49bdde96c5e98fedd93ebe29,0x92a092f92a5c2809ede00a0e1bb84ad0d7fda6cd49bee84e15b67282f1c3b0e59f000000,2023-04-24 21:34:35,10030334553935479931,10000000000000000000,20060669107870960,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0x972e730a79002b0000bb00cefa1412809c0000ec,0x152db2359c264834fa0acbc6323f73268d68d65e5c677034b554f2d1abef242e66000000,2023-04-22 21:07:47,119432000000000000,239661636,480284,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x7ea2bfbadd5bc500166482f7949e4d7f44f9d4ef,0x44e361a804da46d748f163ffd74d620c827532e9645cbc171b8100a9405b01c792000000,2023-05-30 20:52:59,100000000,52503885220748549,105218206855208,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x4ec731408661020977a2bf81503e8ff142f16ecf,0xd4d6be5f2e8475ff67c7f718edfdb8b1de9bef225e7f82f8b3867f07da3d60328c010000,2023-04-24 00:53:47,32000000000000000,60764468,121773,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x0f9777c97bf10710fbdfe937abddd8ba0dcbc56de10c2366bc163c6171086599fe000000,2024-03-08 03:04:35,385026,903007319118401879206,1809633906048901562,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd-0x0954906da0bf32d5479e25f46056d22f08464cab,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x2e8d2aa6df5b16343a17765c26144413b725308653140911e990259c1c1782529e000000,2024-03-07 06:42:23,45591531196504852344293,240755203903372832,482475358523794,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee-0xfe459828c90c0ba4bc8b42f5c5d44f316700b430,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,0xfe459828c90c0ba4bc8b42f5c5d44f316700b430,BBS
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x956a03b8cd5fa5f70843e080d7c509789cd1fbc588fde1775145c6b76ae8b1b56d010000,2024-03-04 02:08:47,112975384588536912820165,672185588781891233,1347065308180143,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee-0xfe459828c90c0ba4bc8b42f5c5d44f316700b430,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,0xfe459828c90c0ba4bc8b42f5c5d44f316700b430,BBS
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xf7d6a49472c964b5ab92f7f1f114263ba1ed804b0288f6b8f58cb9b992ba48360e010000,2024-03-04 01:37:11,513892,1273974119118089477145,2553054346930039033,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd-0x0954906da0bf32d5479e25f46056d22f08464cab,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xefcfed93b287a7eb299dae44162ca4e180cde4c00dc761960d43e4b681c0bde4ed000000,2024-03-02 05:51:47,336162,879292427925033849054,1762109073998063826,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd-0x0954906da0bf32d5479e25f46056d22f08464cab,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x934cee8287c29f95d70c2b156cd20dad9f9b1022632d1db77797af1b56b2662058020000,2024-03-02 05:40:23,335484,916575756366192138536,1836825163058501280,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd-0x0954906da0bf32d5479e25f46056d22f08464cab,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xe63b676433e364e0bd5439d2cfa3fd431f60c00ded11c5337b2d370ee469c77a4c000000,2024-01-20 03:31:23,842000000000000000000,285377380683153460,571898558483274,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH,0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,stMATIC
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x33df7e2d2a693cfbf9d355538cd3ee6dce26e46503bd0233b6b2c18c29039beda7000000,2023-12-30 04:41:11,150000000000000000,403365603826656857181,808347903460234183,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH,0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,stMATIC
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xedf33a19e7552554e666c18a6b85bcea01fbfa94948b6acb47a53b2afe84971580000000,2023-12-24 03:33:59,694117745022565002406,500000000000000000000,1388235490045130005,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x6cb5f94aabe3012d9981b76e366e53997f5672f9d3e84aea45acced332d218a929010000,2023-12-21 03:10:47,696155399884159369199,569720385220665589976,1141724218879089359,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x075e9fd6fb42fff497289154613d26b406e796ce8cb6943cd9a50712f88abb8b77000000,2023-12-07 06:49:59,152000000000000000000,1987220011161277164,3982404831986528,0xd33526068d116ce69f19a9ee46f0bd304f21a51f-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x81d4b36f8f7b4a2845922118439c774f0b179c9a3d8e617271c6530b6122cb64fb010000,2023-11-24 15:30:35,1500000000000000000,13610262765430630393211,27275075682225712211,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x7e585761031b475e18311577163122027e90173cf03c77f79c30956d114eae7fdc010000,2023-11-24 09:58:59,600000000000000000,5893452501649368629266,11810526055409556372,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x69d2213d037ecc09a1e81c1837413ddf20f9db2b1790687b230e2045fd7e50affe000000,2023-11-24 03:44:23,1000000000000000000,10227633092941796004280,20496258703290172354,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x79a789319e898e13b719e8f019b3b6ef993082cd0835ec3d9a5d22cae09108ce33010000,2023-11-23 12:01:35,1000000000000000000,10769002569547822852499,21581167474043733172,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xa3bb31da7802f39054b505daeb0e507f05510d5265cee81b0249902b9fb29c81ed000000,2023-11-23 01:48:11,1000000000000000000,10981475663366978034732,22006965257248452976,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xae82b79d7c3a3be6adf88bfcdba74a348c811e37a317105a3f1e3fa08b6e287e28010000,2023-11-22 08:11:11,1000000000000000000,11712298192457623751276,23471539463842933370,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x63e9f74232295948e442aa1dc5e253fb4c60e48b298e93609e6f1ce7b6b0f24d16020000,2023-11-22 08:06:35,1000000000000000000,12072506989685913807690,24193400780933695006,0xb17548c7b510427baac4e267bea62e800b247173-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xb17548c7b510427baac4e267bea62e800b247173,SMT,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x4ef2f19550ddeab1edeaf6d1d8aa6c1b0ff3f8c310b05f2d2367bca07a5f504139010000,2023-11-03 02:45:59,27000000,62296759924841899559,124843206262208216,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xfb1aa9e10e72e4f2630ab042a08a00938a9065054295e3cbb1ab287f71492cd995010000,2023-11-03 02:36:11,15047128744249181,27000000,30094257488499,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x9b10217419b71ca5c7e0c31e9b50ff4c92b802de73798d2236076d7bc433a49ba2000000,2023-09-20 05:25:11,204600000,272254399999,545600000,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9-0xdac17f958d2ee523a2206206994597c13d831ec7,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,BITCOIN,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x757d7ca5d609d8ac63289f92666adb3033b28b948aaccd413cd574a60ff1df8aab000000,2023-08-22 07:08:59,1700000000,1004153961243896876,2012332587663120,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x30087a38af4162a160babeeab4d20d88fb5062267997ad0b7bcdfa55a5253b4293010000,2023-07-12 09:44:11,300000000000000000000,644113756594509359842,1290809131451922565,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x407eb2598294193db6e6a8d6570b383f746c76a108cbb1981ffe9329324d867f17010000,2023-07-07 02:21:35,556000000000000000000,3658969723224308762,7332604655760138,0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,ETH2x-FLI,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x28b9ffba580de047e5b3025e28b6dc6e9b4a0091dc7e90e87a3b9df1a72e1feea8010000,2023-07-04 08:10:59,1402842910648162231703,731624690742340567475,1466181744974630396,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x48fb253446873234f2febbf9bdeaa72d9d387f94,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xc77fe5c22b644a95a293bb81fdf34f93ffa9b2c51ec1c77d83599b5a83fd5d1617010000,2023-07-03 04:21:11,1000000000,517846133719105742,1037767803044301,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x0e761102a3afde9c195f1931e6c58af97da140ba55575a17d63a0cce0b4d93520a010000,2023-06-30 11:55:47,301005978978136106864,372600056726253169,746693500453414,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x7f9a8419dfd2b53557fa34385b4e419d8ddf6fcd5987f5d5beaebfbd5ddd32151a010000,2023-06-28 02:12:11,3000000000000000000,5628817854,11280197,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x16338f6c4c6bfcd4dec8d04c7500e3d959f7e011591074dfa025f5bc5d6c0c7b2e010000,2023-06-22 10:56:47,261834863645643083,501000000,523669727291287,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x4269de9cc14911cee0c882a5f0a36f152dc2ff5bd5e84fc3d4bce0572f8072d938010000,2023-06-19 07:37:59,98900000000000000000,298080643999996074,597355999999993,0x514910771af9ca656af840dff83e8264ecf986ca-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x263b34c324466c6d8d869d249efcd82f3fae849054e53bce43d0d0c6803c4bddd4000000,2023-06-05 12:22:59,3000000000000000000,5543714732,11109649,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xed540e0ea820b01986b6cb9f0b2d6193167452d06dd6523380b5e2145bb5ccd852010000,2023-05-31 01:10:35,606100000000000000000,3992276208,8000554,0x514910771af9ca656af840dff83e8264ecf986ca-0xdac17f958d2ee523a2206206994597c13d831ec7,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xdbf31d2ee0f1797b95fbd4c82f457effec9329913db2173cefca8961410b187c25010000,2023-05-24 23:50:47,1600000000000000000,2871187736,5753884,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x35a3d4d2c7d09d08718117d9441824bac985179bdbc65f980547313cf001e30cff000000,2023-05-24 03:06:47,261500000,143587485143608427,287750471229677,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x68be04a7f395f804a9584963f9794d74fd63c34c10bce29fe0ad2928eea9675a15010000,2023-05-24 02:58:11,414996661642207223346,248500000,829993323284414447,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xfb7b4564402e5500db5bb6d63ae671302777c75a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xfb7b4564402e5500db5bb6d63ae671302777c75a,DEXT
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xac190b45bcfdc0156e6666345fd40d51dd6aa2ee6bed36c558eb5114e0534eb47d010000,2023-05-23 11:08:35,3710555162,1980848652097818446,3969636577350338,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xc9467d210feb6ba242a70ea07046c99c2c42aee206ab1a53cbcc689c95893f7c09010000,2023-05-23 05:46:11,113283014,65029035168178230,130318707751861,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x575ee133b6c261d5df86abe489ae783b9b8dcdedbf368f813cea96ab687597a794000000,2023-05-23 05:42:59,63100000000000000,113283014,227021,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0xda087c1806e8de5b71eb535ba96605fc288695eb7109d09094936f357e836b8e94020000,2023-05-23 02:43:59,900000000000000000,984035397613766601,1972014824877288,0xae78736cd615f374d3085123a210448e74fc6393-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xae78736cd615f374d3085123a210448e74fc6393,rETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x30e0756113f958eee2b35c1b7adc5a29cc77d66252ae815a107aa785e478b038d7010000,2023-05-15 11:28:11,7726001625840052,25780400838290738787257,15452003251681,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,eRSDL,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
0x41f57a9c25d6f9607b85fac6fe778c265d8575f6,0x94c07bed5420ac72a75ad755ce111fdb08243ce045a9eee7035fe4e7b019989c11010000,2023-05-15 10:38:11,100000000000000000,348521159963385842690317,698439198323418522426,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6-0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,eRSDL,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH
